index,destination,coverage,type,destination_code,origin,origin_code,gender,year,migrants,M49,migrants_millions,name,alpha-2,alpha-3,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,alpha-3_dest,gdp_per_capita_dest,total_population_dest
22580,Saint Kitts and Nevis,,B R,659,Saint Vincent and the Grenadines,670,female,1990,38,670,0.000037999999999999995,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,KNA,5373.448240484251,40432.0
21721,British Virgin Islands,21,B R,92,Saint Vincent and the Grenadines,670,male,1990,597,670,0.000597,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VGB,,15704.0
21593,Bahamas,,B R,44,Saint Vincent and the Grenadines,670,female,1990,5,670,4.9999999999999996e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,11473.300838935294,275945.0
23340,Costa Rica,,B R,188,Saint Vincent and the Grenadines,670,male,1990,1,670,1e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CRI,1829.6687089559,3121706.0
25534,Venezuela,,B R,862,Saint Vincent and the Grenadines,670,male,1990,65,670,0.000065,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VEN,2451.5523114567022,19827010.0
22834,Trinidad and Tobago,,B R,780,Saint Vincent and the Grenadines,670,female,1990,6381,670,0.0063809999999999995,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,TTO,4047.250935946744,1252208.0
25190,Guyana,,B R,328,Saint Vincent and the Grenadines,670,male,1990,55,670,0.000054999999999999995,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,528.8510953429941,749894.0
26870,Australia,,B R,36,Saint Vincent and the Grenadines,670,female,1990,23,670,0.000023,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,18249.301453816865,17065128.0
23340,Costa Rica,,B R,188,Saint Vincent and the Grenadines,670,female,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CRI,1829.6687089559,3121706.0
22834,Trinidad and Tobago,,B R,780,Saint Vincent and the Grenadines,670,male,1990,5248,670,0.005248,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,TTO,4047.250935946744,1252208.0
20656,Luxembourg,,B,442,Saint Vincent and the Grenadines,670,female,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,33465.47820791899,381850.0
17667,Norway,,B,578,Saint Vincent and the Grenadines,670,female,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NOR,28242.98140282198,4241473.0
16164,Denmark,11,B R,208,Saint Vincent and the Grenadines,670,male,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,26885.699418819087,5140939.0
21809,Cayman Islands,22,C R,136,Saint Vincent and the Grenadines,670,male,1990,8,670,8e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CYM,,25999.0
15017,Hungary,,B,348,Saint Vincent and the Grenadines,670,female,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,3323.5396723763274,10373988.0
22464,Montserrat,26,B,500,Saint Vincent and the Grenadines,670,male,1990,30,670,0.000029999999999999997,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MSR,,
26870,Australia,,B R,36,Saint Vincent and the Grenadines,670,male,1990,30,670,0.000029999999999999997,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,18249.301453816865,17065128.0
22666,Saint Lucia,,B R,662,Saint Vincent and the Grenadines,670,male,1990,79,670,0.000079,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,4204.571618631115,137857.0
9572,Guinea,,C B R,324,Saint Vincent and the Grenadines,670,male,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GIN,604.304422702532,6434374.0
9572,Guinea,,C B R,324,Saint Vincent and the Grenadines,670,female,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GIN,604.304422702532,6434374.0
25979,Canada,,B,124,Saint Vincent and the Grenadines,670,male,1990,1775,670,0.0017749999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CAN,21525.86113871475,27691138.0
20656,Luxembourg,,B,442,Saint Vincent and the Grenadines,670,male,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,33465.47820791899,381850.0
16695,Finland,,B,246,Saint Vincent and the Grenadines,670,male,1990,1,670,1e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,FIN,28366.204276070952,4986431.0
16929,Iceland,,B,352,Saint Vincent and the Grenadines,670,female,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ISL,25384.915022630248,254826.0
21593,Bahamas,,B R,44,Saint Vincent and the Grenadines,670,male,1990,15,670,0.000014999999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,11473.300838935294,275945.0
22781,Sint Maarten (Dutch part),28,B R,534,Saint Vincent and the Grenadines,670,male,1990,32,670,0.000032,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,28061.0
22232,Grenada,,B,308,Saint Vincent and the Grenadines,670,female,1990,164,670,0.000164,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRD,2782.1839687361858,99957.0
16164,Denmark,11,B R,208,Saint Vincent and the Grenadines,670,female,1990,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,26885.699418819087,5140939.0
22232,Grenada,,B,308,Saint Vincent and the Grenadines,670,male,1990,161,670,0.00016099999999999998,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRD,2782.1839687361858,99957.0
18611,Greece,,B,300,Saint Vincent and the Grenadines,670,female,1990,41,670,0.000041,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,9466.662385021744,10196792.0
16164,Denmark,11,B R,208,Saint Vincent and the Grenadines,670,female,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,35321.09807730872,5233373.0
23340,Costa Rica,,B R,188,Saint Vincent and the Grenadines,670,male,1995,1,670,1e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CRI,3275.252564474161,3535176.0
22044,Dominica,,B,212,Saint Vincent and the Grenadines,670,male,1995,34,670,0.000034,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,3951.722670863583,69469.0
22666,Saint Lucia,,B R,662,Saint Vincent and the Grenadines,670,female,1995,138,670,0.000138,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,5147.920240222949,148208.0
21424,Antigua and Barbuda,,B R,28,Saint Vincent and the Grenadines,670,female,1995,276,670,0.000276,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,9034.475529071433,68189.0
18611,Greece,,B,300,Saint Vincent and the Grenadines,670,female,1995,29,670,0.000029,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,12779.081491606008,10562153.0
22232,Grenada,,B,308,Saint Vincent and the Grenadines,670,male,1995,120,670,0.00011999999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRD,3294.269883396572,103869.0
22905,United States Virgin Islands,30,B,850,Saint Vincent and the Grenadines,670,female,1995,242,670,0.000242,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,107818.0
22232,Grenada,,B,308,Saint Vincent and the Grenadines,670,female,1995,213,670,0.000213,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRD,3294.269883396572,103869.0
21424,Antigua and Barbuda,,B R,28,Saint Vincent and the Grenadines,670,male,1995,340,670,0.00033999999999999997,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,9034.475529071433,68189.0
22580,Saint Kitts and Nevis,,B R,659,Saint Vincent and the Grenadines,670,male,1995,48,670,0.000048,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,KNA,7406.444860964541,42326.0
16929,Iceland,,B,352,Saint Vincent and the Grenadines,670,male,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ISL,26633.59137615486,267468.0
21969,Curaçao,23,B R,531,Saint Vincent and the Grenadines,670,female,1995,246,670,0.00024599999999999996,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145139.0
21490,Aruba,19,B R,533,Saint Vincent and the Grenadines,670,male,1995,63,670,0.000063,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ABW,16548.71738689872,79805.0
22905,United States Virgin Islands,30,B,850,Saint Vincent and the Grenadines,670,male,1995,243,670,0.000243,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,107818.0
20656,Luxembourg,,B,442,Saint Vincent and the Grenadines,670,male,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,51032.34963531796,408625.0
22379,Jamaica,,B R,388,Saint Vincent and the Grenadines,670,male,1995,102,670,0.000102,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,2630.8493538282164,2500151.0
20656,Luxembourg,,B,442,Saint Vincent and the Grenadines,670,female,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,51032.34963531796,408625.0
16695,Finland,,B,246,Saint Vincent and the Grenadines,670,female,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,FIN,26246.274321446235,5107790.0
25534,Venezuela,,B R,862,Saint Vincent and the Grenadines,670,male,1995,64,670,0.000064,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VEN,3486.983506359194,22193821.0
22834,Trinidad and Tobago,,B R,780,Saint Vincent and the Grenadines,670,female,1995,5805,670,0.005804999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,TTO,4114.689084754638,1295169.0
9572,Guinea,,C B R,324,Saint Vincent and the Grenadines,670,female,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GIN,713.0314605586832,7553249.0
21721,British Virgin Islands,21,B R,92,Saint Vincent and the Grenadines,670,male,1995,689,670,0.0006889999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VGB,,17840.0
18611,Greece,,B,300,Saint Vincent and the Grenadines,670,male,1995,73,670,0.000073,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,12779.081491606008,10562153.0
21721,British Virgin Islands,21,B R,92,Saint Vincent and the Grenadines,670,female,1995,541,670,0.0005409999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VGB,,17840.0
22834,Trinidad and Tobago,,B R,780,Saint Vincent and the Grenadines,670,male,1995,4751,670,0.004751,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,TTO,4114.689084754638,1295169.0
25979,Canada,,B,124,Saint Vincent and the Grenadines,670,male,1995,2402,670,0.002402,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CAN,20679.63479266897,29302311.0
17667,Norway,,B,578,Saint Vincent and the Grenadines,670,male,1995,2,670,2e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NOR,34875.70433475359,4359184.0
16929,Iceland,,B,352,Saint Vincent and the Grenadines,670,female,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ISL,26633.59137615486,267468.0
25190,Guyana,,B R,328,Saint Vincent and the Grenadines,670,female,1995,71,670,0.00007099999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,819.6685415849051,758388.0
15017,Hungary,,B,348,Saint Vincent and the Grenadines,670,female,1995,1,670,1e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,4509.417409100772,10328965.0
22044,Dominica,,B,212,Saint Vincent and the Grenadines,670,female,1995,26,670,0.000026,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,3951.722670863583,69469.0
16695,Finland,,B,246,Saint Vincent and the Grenadines,670,male,1995,2,670,2e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,FIN,26246.274321446235,5107790.0
21593,Bahamas,,B R,44,Saint Vincent and the Grenadines,670,male,1995,14,670,0.000014,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,11374.605670385225,301461.0
23340,Costa Rica,,B R,188,Saint Vincent and the Grenadines,670,female,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CRI,3275.252564474161,3535176.0
22379,Jamaica,,B R,388,Saint Vincent and the Grenadines,670,female,1995,107,670,0.000107,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,2630.8493538282164,2500151.0
9572,Guinea,,C B R,324,Saint Vincent and the Grenadines,670,male,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GIN,713.0314605586832,7553249.0
26870,Australia,,B R,36,Saint Vincent and the Grenadines,670,male,1995,27,670,0.000027,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,20448.12196858736,18004882.0
25979,Canada,,B,124,Saint Vincent and the Grenadines,670,female,1995,3391,670,0.003391,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CAN,20679.63479266897,29302311.0
21662,Barbados,,B R,52,Saint Vincent and the Grenadines,670,male,1995,1707,670,0.001707,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BRB,8460.47380869104,262039.0
25534,Venezuela,,B R,862,Saint Vincent and the Grenadines,670,female,1995,41,670,0.000041,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VEN,3486.983506359194,22193821.0
17667,Norway,,B,578,Saint Vincent and the Grenadines,670,female,1995,1,670,1e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NOR,34875.70433475359,4359184.0
21490,Aruba,19,B R,533,Saint Vincent and the Grenadines,670,female,1995,115,670,0.00011499999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ABW,16548.71738689872,79805.0
15017,Hungary,,B,348,Saint Vincent and the Grenadines,670,male,1995,1,670,1e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,4509.417409100772,10328965.0
21593,Bahamas,,B R,44,Saint Vincent and the Grenadines,670,female,1995,7,670,7e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,11374.605670385225,301461.0
16164,Denmark,11,B R,208,Saint Vincent and the Grenadines,670,male,1995,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,35321.09807730872,5233373.0
21809,Cayman Islands,22,C R,136,Saint Vincent and the Grenadines,670,male,1995,14,670,0.000014,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CYM,,32743.0
22464,Montserrat,26,B,500,Saint Vincent and the Grenadines,670,male,1995,24,670,0.000024,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MSR,,
22781,Sint Maarten (Dutch part),28,B R,534,Saint Vincent and the Grenadines,670,male,1995,32,670,0.000032,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,31772.0
21809,Cayman Islands,22,C R,136,Saint Vincent and the Grenadines,670,female,1995,4,670,4e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CYM,,32743.0
22464,Montserrat,26,B,500,Saint Vincent and the Grenadines,670,female,1995,11,670,0.000011,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MSR,,
22781,Sint Maarten (Dutch part),28,B R,534,Saint Vincent and the Grenadines,670,female,1995,29,670,0.000029,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,31772.0
21969,Curaçao,23,B R,531,Saint Vincent and the Grenadines,670,male,1995,54,670,0.000054,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145139.0
26870,Australia,,B R,36,Saint Vincent and the Grenadines,670,female,1995,28,670,0.000028,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,20448.12196858736,18004882.0
21662,Barbados,,B R,52,Saint Vincent and the Grenadines,670,female,1995,2307,670,0.002307,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BRB,8460.47380869104,262039.0
22666,Saint Lucia,,B R,662,Saint Vincent and the Grenadines,670,male,1995,107,670,0.000107,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,5147.920240222949,148208.0
25190,Guyana,,B R,328,Saint Vincent and the Grenadines,670,male,1995,83,670,0.000083,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,819.6685415849051,758388.0
22580,Saint Kitts and Nevis,,B R,659,Saint Vincent and the Grenadines,670,female,1995,49,670,0.000049,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,KNA,7406.444860964541,42326.0
25979,Canada,,B,124,Saint Vincent and the Grenadines,670,male,2000,3203,670,0.0032029999999999997,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CAN,24271.00205638213,30685730.0
21969,Curaçao,23,B R,531,Saint Vincent and the Grenadines,670,male,2000,54,670,0.000054,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,15841.261235994916,133860.0
16929,Iceland,,B,352,Saint Vincent and the Grenadines,670,female,2000,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ISL,32096.37226136954,281205.0
25190,Guyana,,B R,328,Saint Vincent and the Grenadines,670,male,2000,112,670,0.000112,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,931.7966517189552,764832.0
21424,Antigua and Barbuda,,B R,28,Saint Vincent and the Grenadines,670,male,2000,451,670,0.00045099999999999996,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,12027.494976822189,74912.0
25534,Venezuela,,B R,862,Saint Vincent and the Grenadines,670,female,2000,41,670,0.000041,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VEN,4776.281676393797,24526708.0
21662,Barbados,,B R,52,Saint Vincent and the Grenadines,670,male,2000,1886,670,0.0018859999999999999,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BRB,11674.673647176442,262063.0
22905,United States Virgin Islands,30,B,850,Saint Vincent and the Grenadines,670,male,2000,269,670,0.000269,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,108642.0
15017,Hungary,,B,348,Saint Vincent and the Grenadines,670,female,2000,2,670,2e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,4629.917608125478,10210971.0
22044,Dominica,,B,212,Saint Vincent and the Grenadines,670,male,2000,41,670,0.000041,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,4867.398963237587,68511.0
18611,Greece,,B,300,Saint Vincent and the Grenadines,670,female,2000,18,670,0.000018,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,11638.201069721485,10805808.0
21721,British Virgin Islands,21,B R,92,Saint Vincent and the Grenadines,670,male,2000,781,670,0.000781,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VGB,,20241.0
25534,Venezuela,,B R,862,Saint Vincent and the Grenadines,670,male,2000,62,670,0.000062,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VEN,4776.281676393797,24526708.0
20656,Luxembourg,,B,442,Saint Vincent and the Grenadines,670,male,2000,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,48659.59887532334,436300.0
16929,Iceland,,B,352,Saint Vincent and the Grenadines,670,male,2000,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ISL,32096.37226136954,281205.0
22379,Jamaica,,B R,388,Saint Vincent and the Grenadines,670,male,2000,118,670,0.000118,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,3453.0925280022648,2607826.0
9572,Guinea,,C B R,324,Saint Vincent and the Grenadines,670,male,2000,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GIN,518.1570669240263,8428832.0
23340,Costa Rica,,B R,188,Saint Vincent and the Grenadines,670,female,2000,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CRI,3812.7538828492393,3937739.0
22464,Montserrat,26,B,500,Saint Vincent and the Grenadines,670,female,2000,8,670,8e-6,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MSR,,
16164,Denmark,11,B R,208,Saint Vincent and the Grenadines,670,female,2000,,670,,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,30722.02518375665,5339616.0
22781,Sint Maarten (Dutch part),28,B R,534,Saint Vincent and the Grenadines,670,male,2000,32,670,0.000032,Saint Vincent and the Grenadines,VC,VCT,670,ISO 3166-2:VC,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,30773.0
